,test_time_consume(s)
219,0.008000850677490234
220,0.008026838302612305
221,0.007973194122314453
222,0.007000446319580078
223,0.007999658584594727
224,0.008023738861083984
225,0.007990360260009766
226,0.007985830307006836
227,0.0070002079010009766
228,0.007999897003173828
229,0.008024930953979492
230,0.007985830307006836
231,0.007988929748535156
232,0.007019996643066406
233,0.00798177719116211
234,0.00899815559387207
235,0.009000301361083984
236,0.009023904800415039
237,0.0080108642578125
238,0.007993698120117188
239,0.007971525192260742
240,0.007998466491699219
241,0.00800180435180664
242,0.007035970687866211
243,0.007964134216308594
244,0.008024454116821289
245,0.008008241653442383
246,0.007965803146362305
247,0.008001089096069336
248,0.00800013542175293
249,0.006999969482421875
250,0.008000373840332031
251,0.008023977279663086
252,0.008001565933227539
253,0.00797414779663086
254,0.007998466491699219
255,0.008001565933227539
256,0.007023811340332031
257,0.007976293563842773
258,0.008024215698242188
259,0.008002996444702148
260,0.00797128677368164
261,0.008001327514648438
262,0.00800013542175293
263,0.007027626037597656
264,0.007972240447998047
265,0.008024215698242188
266,0.00797581672668457
267,0.007999897003173828
268,0.0070264339447021484
269,0.007973670959472656
270,0.00803065299987793
271,0.007969379425048828
272,0.006999969482421875
273,0.008000373840332031
274,0.008023977279663086
275,0.007976531982421875
276,0.007997274398803711
277,0.0070264339447021484
278,0.007975578308105469
279,0.008026838302612305
280,0.00797128677368164
281,0.0070018768310546875
282,0.007999658584594727
283,0.00802755355834961
284,0.007971048355102539
285,0.0070269107818603516
286,0.008977174758911133
287,0.007999658584594727
288,0.007996797561645508
289,0.009003162384033203
290,0.007999897003173828
291,0.00800013542175293
292,0.00899958610534668
293,0.008000373840332031
294,0.008996963500976562
295,0.00899958610534668
296,0.009000539779663086
297,0.008000373840332031
298,0.008999824523925781
299,0.009001493453979492
300,0.01100015640258789
301,0.007999897003173828
302,0.007999897003173828
303,0.009000301361083984
304,0.007999897003173828
305,0.00899958610534668
306,0.008000612258911133
307,0.008999824523925781
308,0.007997512817382812
309,0.009000062942504883
310,0.007999897003173828
311,0.009000062942504883
312,0.009000062942504883
313,0.00899958610534668
314,0.009000301361083984
315,0.009000062942504883
316,0.00800013542175293
317,0.008999824523925781
318,0.008999347686767578
319,0.009000062942504883
320,0.008999824523925781
321,0.009000778198242188
322,0.008999347686767578
323,0.00800013542175293
324,0.009000301361083984
325,0.009001731872558594
326,0.00999903678894043
327,0.010001659393310547
328,0.008999109268188477
329,0.009000062942504883
330,0.007999897003173828
331,0.009000301361083984
332,0.00800013542175293
333,0.008000612258911133
334,0.009000301361083984
335,0.008000373840332031
336,0.007999658584594727
337,0.00899958610534668
338,0.008000612258911133
339,0.00899958610534668
340,0.00800013542175293
341,0.00800013542175293
342,0.008996963500976562
343,0.008002996444702148
344,0.008000373840332031
345,0.008996963500976562
346,0.009000062942504883
347,0.008999824523925781
348,0.009000062942504883
349,0.00899958610534668
350,0.009000301361083984
351,0.007999420166015625
352,0.009000778198242188
353,0.008999824523925781
354,0.00899958610534668
355,0.007999658584594727
356,0.009000778198242188
357,0.009000062942504883
358,0.008999824523925781
359,0.00800013542175293
360,0.009000062942504883
361,0.00899958610534668
362,0.009000301361083984
363,0.007999420166015625
364,0.009000539779663086
365,0.008999824523925781
366,0.009000301361083984
367,0.00800013542175293
368,0.008999824523925781
369,0.009000062942504883
370,0.009001731872558594
371,0.007999897003173828
372,0.007999658584594727
373,0.008001327514648438
374,0.008998870849609375
375,0.007999420166015625
376,0.008001327514648438
377,0.009000301361083984
378,0.007999897003173828
379,0.008000373840332031
380,0.008068084716796875
381,0.008931875228881836
382,0.00800013542175293
383,0.009000062942504883
384,0.007999658584594727
385,0.00799703598022461
386,0.009002685546875
387,0.008000612258911133
388,0.007999658584594727
389,0.009000062942504883
390,0.00800013542175293
391,0.007999658584594727
392,0.009000301361083984
393,0.007999897003173828
394,0.007999420166015625
395,0.009000062942504883
396,0.008000612258911133
397,0.00799703598022461
398,0.009001970291137695
399,0.008001089096069336
400,0.009999990463256836
401,0.008000373840332031
402,0.008999824523925781
403,0.00900125503540039
404,0.008000373840332031
405,0.007999897003173828
406,0.009000062942504883
407,0.007999897003173828
408,0.007999897003173828
409,0.009000778198242188
410,0.008000373840332031
411,0.00800013542175293
412,0.008999347686767578
413,0.008000373840332031
414,0.009000539779663086
415,0.009999752044677734
416,0.010997533798217773
417,0.009002208709716797
418,0.00800013542175293
419,0.009000301361083984
420,0.008999824523925781
421,0.008000373840332031
422,0.00899958610534668
423,0.00800013542175293
424,0.007996797561645508
425,0.009002685546875
426,0.008000612258911133
427,0.009000062942504883
428,0.00800013542175293
429,0.007999658584594727
430,0.008999347686767578
431,0.008000373840332031
432,0.008996963500976562
433,0.00800323486328125
434,0.00800013542175293
435,0.008999824523925781
436,0.007999897003173828
437,0.00799870491027832
438,0.00900125503540039
439,0.008000373840332031
440,0.00800013542175293
441,0.00899958610534668
442,0.008040904998779297
443,0.007959127426147461
444,0.007999658584594727
445,0.008999824523925781
446,0.008000373840332031
447,0.00800013542175293
448,0.008999824523925781
449,0.008000373840332031
450,0.007999658584594727
451,0.009000301361083984
452,0.00800013542175293
453,0.007999897003173828
454,0.00800013542175293
455,0.00899958610534668
456,0.00800013542175293
457,0.009000062942504883
458,0.00800013542175293
459,0.007999897003173828
460,0.00800013542175293
461,0.008999824523925781
462,0.007999897003173828
463,0.007997274398803711
464,0.009001016616821289
465,0.006999492645263672
466,0.00800013542175293
467,0.007999658584594727
468,0.0070002079010009766
469,0.00800013542175293
470,0.007027149200439453
471,0.007997751235961914
472,0.007974386215209961
473,0.00700068473815918
474,0.007999897003173828
475,0.00800013542175293
476,0.0070002079010009766
477,0.007999658584594727
478,0.008025169372558594
479,0.007975101470947266
480,0.0069997310638427734
481,0.00800013542175293
482,0.006999969482421875
483,0.00800013542175293
484,0.008020401000976562
485,0.007979393005371094
486,0.0070002079010009766
487,0.00800013542175293
488,0.0069997310638427734
489,0.008026361465454102
490,0.00797414779663086
491,0.007010936737060547
492,0.008013248443603516
493,0.007975339889526367
494,0.007004261016845703
495,0.008022308349609375
496,0.007973670959472656
497,0.007999897003173828
498,0.006999969482421875
499,0.00899958610534668
500,0.009000062942504883
501,0.009000301361083984
502,0.008999824523925781
503,0.009000062942504883
504,0.008999824523925781
505,0.009000301361083984
506,0.00899648666381836
507,0.009001970291137695
508,0.00899815559387207
509,0.009056329727172852
510,0.008946895599365234
511,0.009000062942504883
512,0.008999347686767578
513,0.007999897003173828
514,0.009000301361083984
515,0.009000539779663086
516,0.008996248245239258
517,0.009003162384033203
518,0.007999897003173828
519,0.009000301361083984
520,0.009997129440307617
521,0.009002923965454102
522,0.00899958610534668
523,0.009000301361083984
524,0.008996963500976562
525,0.009000539779663086
526,0.008999824523925781
527,0.00899958610534668
528,0.010000228881835938
529,0.009000301361083984
530,0.008999824523925781
531,0.009999275207519531
532,0.009001016616821289
533,0.009001493453979492
534,0.009000062942504883
535,0.008999824523925781
536,0.009000301361083984
537,0.008998870849609375
538,0.009000778198242188
539,0.007998943328857422
540,0.009002208709716797
541,0.008999824523925781
542,0.009000539779663086
543,0.008999109268188477
544,0.007999897003173828
545,0.009000539779663086
546,0.009000301361083984
547,0.009000062942504883
548,0.00899958610534668
549,0.008999109268188477
550,0.00900125503540039
551,0.007999658584594727
552,0.009000062942504883
553,0.009000062942504883
554,0.008998870849609375
555,0.009044647216796875
556,0.0089569091796875
557,0.009000062942504883
558,0.008999347686767578
559,0.009000301361083984
560,0.00800013542175293
561,0.00899958610534668
562,0.009000062942504883
563,0.009000301361083984
564,0.009999990463256836
565,0.007999658584594727
566,0.009999752044677734
567,0.009000062942504883
568,0.009000062942504883
569,0.009000778198242188
570,0.008999347686767578
571,0.009000539779663086
572,0.008999824523925781
573,0.008999824523925781
574,0.00899958610534668
575,0.009000301361083984
576,0.009000301361083984
577,0.009000062942504883
578,0.009000062942504883
579,0.009999752044677734
580,0.008999347686767578
581,0.00899958610534668
582,0.009001016616821289
583,0.009000062942504883
584,0.009000062942504883
585,0.008072376251220703
586,0.008927106857299805
587,0.009000301361083984
588,0.009000062942504883
589,0.008999824523925781
590,0.009000301361083984
591,0.008997440338134766
592,0.009002447128295898
593,0.007999658584594727
594,0.008999824523925781
595,0.009000301361083984
596,0.009000301361083984
597,0.008999824523925781
598,0.008997201919555664
599,0.009002923965454102
# cpu
