,test_time_consume(s)
248,0.008997440338134766
249,0.008999824523925781
250,0.008000373840332031
251,0.009005069732666016
252,0.008997678756713867
253,0.008996963500976562
254,0.007973432540893555
255,0.010026931762695312
256,0.008994579315185547
257,0.009009599685668945
258,0.008990764617919922
259,0.008999824523925781
260,0.009000301361083984
261,0.009004354476928711
262,0.009000062942504883
263,0.008000373840332031
264,0.008999824523925781
265,0.00899958610534668
266,0.009000778198242188
267,0.008995294570922852
268,0.009004831314086914
269,0.00899505615234375
270,0.007999181747436523
271,0.008979320526123047
272,0.009026527404785156
273,0.009000301361083984
274,0.008999109268188477
275,0.008002042770385742
276,0.008997201919555664
277,0.009000778198242188
278,0.009999990463256836
279,0.014001607894897461
280,0.009968280792236328
281,0.009000062942504883
282,0.008002996444702148
283,0.009000539779663086
284,0.009000062942504883
285,0.008999824523925781
286,0.009000539779663086
287,0.007998943328857422
288,0.009000539779663086
289,0.009000301361083984
290,0.009000062942504883
291,0.00899958610534668
292,0.009000301361083984
293,0.01002645492553711
294,0.010999917984008789
295,0.007973670959472656
296,0.010032176971435547
297,0.008997678756713867
298,0.008968114852905273
299,0.008999109268188477
300,0.010998964309692383
301,0.009999990463256836
302,0.009999990463256836
303,0.009999752044677734
304,0.01000070571899414
305,0.009999275207519531
306,0.009999990463256836
307,0.010000228881835938
308,0.009999990463256836
309,0.010000467300415039
310,0.009999513626098633
311,0.01000666618347168
312,0.010993480682373047
313,0.008999824523925781
314,0.008004188537597656
315,0.008968114852905273
316,0.008028268814086914
317,0.008994579315185547
318,0.009006261825561523
319,0.008999824523925781
320,0.007998466491699219
321,0.009000539779663086
322,0.009000062942504883
323,0.007999658584594727
324,0.00899958610534668
325,0.009001016616821289
326,0.007999897003173828
327,0.009007453918457031
328,0.008962869644165039
329,0.009002923965454102
330,0.009026050567626953
331,0.008005857467651367
332,0.008989810943603516
333,0.00899958610534668
334,0.009000062942504883
335,0.008007526397705078
336,0.008992671966552734
337,0.007999897003173828
338,0.009001970291137695
339,0.00800013542175293
340,0.009008169174194336
341,0.007997274398803711
342,0.008969783782958984
343,0.009000778198242188
344,0.007999897003173828
345,0.00899958610534668
346,0.008996963500976562
347,0.008999824523925781
348,0.009000301361083984
349,0.007999897003173828
350,0.009000301361083984
351,0.011104822158813477
352,0.008999824523925781
353,0.009037256240844727
354,0.008963346481323242
355,0.010001897811889648
356,0.010997772216796875
357,0.009032011032104492
358,0.009998321533203125
359,0.009001016616821289
360,0.008998394012451172
361,0.008000373840332031
362,0.008999824523925781
363,0.008005619049072266
364,0.008995771408081055
365,0.008999824523925781
366,0.008970975875854492
367,0.009999275207519531
368,0.009001493453979492
369,0.009001493453979492
370,0.008998394012451172
371,0.010024070739746094
372,0.009999275207519531
373,0.008976221084594727
374,0.007998466491699219
375,0.009029388427734375
376,0.008970499038696289
377,0.008000612258911133
378,0.009000539779663086
379,0.010003328323364258
380,0.009998559951782227
381,0.010027885437011719
382,0.008970260620117188
383,0.00902700424194336
384,0.008971214294433594
385,0.009000301361083984
386,0.009003639221191406
387,0.009996891021728516
388,0.009998798370361328
389,0.010000467300415039
390,0.011002063751220703
391,0.010000228881835938
392,0.01100015640258789
393,0.007997274398803711
394,0.009000062942504883
395,0.008999824523925781
396,0.00800013542175293
397,0.009000062942504883
398,0.008999824523925781
399,0.009000301361083984
400,0.009998798370361328
401,0.01001286506652832
402,0.009994029998779297
403,0.009999990463256836
404,0.010000467300415039
405,0.009996891021728516
406,0.01000356674194336
407,0.010999679565429688
408,0.010000228881835938
409,0.00999903678894043
410,0.011001348495483398
411,0.009999752044677734
412,0.009000301361083984
413,0.009998559951782227
414,0.011000633239746094
415,0.009999990463256836
416,0.009999513626098633
417,0.009999990463256836
418,0.009999990463256836
419,0.010003328323364258
420,0.009996891021728516
421,0.009996175765991211
422,0.011015653610229492
423,0.010988712310791016
424,0.010001897811889648
425,0.010969877243041992
426,0.01199960708618164
427,0.011034488677978516
428,0.010993480682373047
429,0.010002374649047852
430,0.009997844696044922
431,0.009999990463256836
432,0.010000228881835938
433,0.010999917984008789
434,0.010000228881835938
435,0.009999275207519531
436,0.00999760627746582
437,0.010007143020629883
438,0.009996175765991211
439,0.010001659393310547
440,0.009998321533203125
441,0.010001420974731445
442,0.009998083114624023
443,0.009999752044677734
444,0.011000633239746094
445,0.00899958610534668
446,0.010999917984008789
447,0.009999513626098633
448,0.009998559951782227
449,0.009972810745239258
450,0.009000062942504883
451,0.008999109268188477
452,0.00903177261352539
453,0.008998870849609375
454,0.009002685546875
455,0.007967948913574219
456,0.009023904800415039
457,0.008002519607543945
458,0.008997201919555664
459,0.00901484489440918
460,0.008985757827758789
461,0.007999658584594727
462,0.008999824523925781
463,0.009000062942504883
464,0.008976221084594727
465,0.008998394012451172
466,0.009000062942504883
467,0.009000062942504883
468,0.009000062942504883
469,0.007999897003173828
470,0.009000301361083984
471,0.007999897003173828
472,0.008999824523925781
473,0.009000301361083984
474,0.00902867317199707
475,0.008000850677490234
476,0.009972810745239258
477,0.008999824523925781
478,0.00800180435180664
479,0.008999347686767578
480,0.009000539779663086
481,0.007999420166015625
482,0.009000301361083984
483,0.008999824523925781
484,0.008999824523925781
485,0.008999824523925781
486,0.00902414321899414
487,0.009002923965454102
488,0.00899958610534668
489,0.008995771408081055
490,0.00899958610534668
491,0.00800466537475586
492,0.008999824523925781
493,0.008001327514648438
494,0.008999824523925781
495,0.00900125503540039
496,0.008970499038696289
497,0.007999897003173828
498,0.012000083923339844
499,0.009000301361083984
500,0.009000062942504883
501,0.009000301361083984
502,0.00899958610534668
503,0.009000062942504883
504,0.008999824523925781
505,0.00800013542175293
506,0.009000062942504883
507,0.008999824523925781
508,0.01000070571899414
509,0.00800013542175293
510,0.009999513626098633
511,0.009000778198242188
512,0.00899958610534668
513,0.009000301361083984
514,0.007999897003173828
515,0.010000467300415039
516,0.00899958610534668
517,0.009000301361083984
518,0.008998870849609375
519,0.008000850677490234
520,0.008998870849609375
521,0.007999897003173828
522,0.009001016616821289
523,0.008998870849609375
524,0.008031368255615234
525,0.008999824523925781
526,0.007999897003173828
527,0.008996725082397461
528,0.007973670959472656
529,0.009032964706420898
530,0.00899195671081543
531,0.008999109268188477
532,0.009011983871459961
533,0.008965015411376953
534,0.009028196334838867
535,0.009005069732666016
536,0.009998559951782227
537,0.008967161178588867
538,0.008999824523925781
539,0.009000062942504883
540,0.009000301361083984
541,0.007999658584594727
542,0.008999824523925781
543,0.009000301361083984
544,0.008999109268188477
545,0.008000373840332031
546,0.009000778198242188
547,0.008999824523925781
548,0.008999824523925781
549,0.00800013542175293
550,0.009000062942504883
551,0.009000062942504883
552,0.00899958610534668
553,0.009000301361083984
554,0.00899958610534668
555,0.009000539779663086
556,0.00899958610534668
557,0.00899958610534668
558,0.010000467300415039
559,0.008000373840332031
560,0.00899958610534668
561,0.010000467300415039
562,0.00899958610534668
563,0.010026216506958008
564,0.013002395629882812
565,0.012004852294921875
566,0.012995004653930664
567,0.007970809936523438
568,0.009000062942504883
569,0.009000062942504883
570,0.007999897003173828
571,0.008999824523925781
572,0.009000301361083984
573,0.009030580520629883
574,0.007998228073120117
575,0.009008407592773438
576,0.00799250602722168
577,0.008999824523925781
578,0.008000850677490234
579,0.010007143020629883
580,0.00799250602722168
581,0.009000778198242188
582,0.00899958610534668
583,0.00899958610534668
584,0.009000301361083984
585,0.009000778198242188
586,0.008004426956176758
587,0.0099945068359375
588,0.009008169174194336
589,0.008964776992797852
590,0.008997201919555664
591,0.009000778198242188
592,0.008025169372558594
593,0.008999347686767578
594,0.008999824523925781
595,0.009004831314086914
596,0.007999897003173828
597,0.009000062942504883
598,0.00800180435180664
599,0.008997678756713867
# cuda
