,test_time_consume(s)
286,0.0010001659393310547
287,0.0010001659393310547
288,0.0009999275207519531
289,0.0009999275207519531
290,0.0009999275207519531
291,0.0009999275207519531
292,0.0010001659393310547
293,0.0
294,0.0009996891021728516
295,0.0009999275207519531
296,0.0010004043579101562
297,0.0009999275207519531
298,0.0009999275207519531
299,0.0010001659393310547
300,0.0009999275207519531
301,0.0010001659393310547
302,0.0010001659393310547
303,0.0019998550415039062
304,0.0010027885437011719
305,0.0009982585906982422
306,0.0009989738464355469
307,0.0010001659393310547
308,0.0010008811950683594
309,0.0009989738464355469
310,0.0010006427764892578
311,0.0009968280792236328
312,0.0010044574737548828
313,0.0009982585906982422
314,0.0010004043579101562
315,0.0009999275207519531
316,0.001001596450805664
317,0.0009984970092773438
318,0.001007080078125
319,0.0009930133819580078
320,0.0009996891021728516
321,0.0009710788726806641
322,0.0010001659393310547
323,0.0009987354278564453
324,0.0010311603546142578
325,0.001003265380859375
326,0.0009953975677490234
327,0.0009999275207519531
328,0.0010001659393310547
329,0.0010004043579101562
330,0.00099945068359375
331,0.0010006427764892578
332,0.0010013580322265625
333,0.0009984970092773438
334,0.0010001659393310547
335,0.0010004043579101562
336,0.0009989738464355469
337,0.0010004043579101562
338,0.00099945068359375
339,0.0010004043579101562
340,0.0009996891021728516
341,0.0010013580322265625
342,0.0009989738464355469
343,0.0010063648223876953
344,0.000993490219116211
345,0.001003265380859375
346,0.0009708404541015625
347,0.0010256767272949219
348,0.0010004043579101562
349,0.0009999275207519531
350,0.0010004043579101562
351,0.001007080078125
352,0.0009946823120117188
353,0.000997781753540039
354,0.0009996891021728516
355,0.0010008811950683594
356,0.0009989738464355469
357,0.0010013580322265625
358,0.00099945068359375
359,0.0009968280792236328
360,0.0
361,0.0010027885437011719
362,0.002000093460083008
363,0.0009996891021728516
364,0.0
365,0.00200653076171875
366,0.000995635986328125
367,0.0009987354278564453
368,0.0
369,0.0010066032409667969
370,0.000993490219116211
371,0.0009992122650146484
372,0.0010004043579101562
373,0.0009996891021728516
374,0.0010042190551757812
375,0.0009953975677490234
376,0.000997781753540039
377,0.0010025501251220703
378,0.0009999275207519531
379,0.0010006427764892578
380,0.0009996891021728516
381,0.0010013580322265625
382,0.0009982585906982422
383,0.0009970664978027344
384,0.0010027885437011719
385,0.0010006427764892578
386,0.001001596450805664
387,0.000997781753540039
388,0.0010006427764892578
389,0.0009992122650146484
390,0.0010044574737548828
391,0.0009965896606445312
392,0.0010001659393310547
393,0.0009999275207519531
394,0.0009999275207519531
395,0.00099945068359375
396,0.0009996891021728516
397,0.001001596450805664
398,0.0009984970092773438
399,0.0009999275207519531
400,0.0010001659393310547
401,0.0009996891021728516
402,0.0010001659393310547
403,0.0010001659393310547
404,0.0010004043579101562
405,0.0010001659393310547
406,0.0009999275207519531
407,0.0010001659393310547
408,0.0009999275207519531
409,0.0010001659393310547
410,0.0009996891021728516
411,0.0009999275207519531
412,0.0009999275207519531
413,0.0010001659393310547
414,0.0009999275207519531
415,0.0009999275207519531
416,0.0
417,0.0009999275207519531
418,0.0009999275207519531
419,0.0010001659393310547
420,0.0009999275207519531
421,0.0009999275207519531
422,0.0009999275207519531
423,0.0010004043579101562
424,0.0009999275207519531
425,0.0009999275207519531
426,0.0009999275207519531
427,0.0009999275207519531
428,0.0010001659393310547
429,0.0009999275207519531
430,0.0
431,0.002000093460083008
432,0.0
433,0.0009999275207519531
434,0.0009999275207519531
435,0.0010001659393310547
436,0.0009999275207519531
437,0.0009999275207519531
438,0.0009999275207519531
439,0.0010001659393310547
440,0.0009999275207519531
441,0.0009999275207519531
442,0.0010001659393310547
443,0.0009999275207519531
444,0.0010001659393310547
445,0.0
446,0.0009999275207519531
447,0.0009999275207519531
448,0.0009999275207519531
449,0.0010001659393310547
450,0.0009999275207519531
451,0.0009999275207519531
452,0.0009999275207519531
453,0.0010001659393310547
454,0.0009999275207519531
455,0.0009999275207519531
456,0.0009999275207519531
457,0.0
458,0.0009999275207519531
459,0.0009999275207519531
460,0.0010001659393310547
461,0.0009999275207519531
462,0.0010004043579101562
463,0.0009999275207519531
464,0.0009999275207519531
465,0.0009999275207519531
466,0.0010001659393310547
467,0.0009996891021728516
468,0.0010001659393310547
469,0.0009999275207519531
470,0.0010001659393310547
471,0.0009999275207519531
472,0.0009999275207519531
473,0.0
474,0.0009999275207519531
475,0.0010001659393310547
476,0.0009999275207519531
477,0.0009999275207519531
478,0.0009999275207519531
479,0.0009999275207519531
480,0.0010001659393310547
481,0.0009999275207519531
482,0.0010001659393310547
483,0.0010001659393310547
484,0.0009999275207519531
485,0.0
486,0.0009999275207519531
487,0.0009999275207519531
488,0.0010001659393310547
489,0.0009999275207519531
490,0.0009999275207519531
491,0.0010001659393310547
492,0.0009999275207519531
493,0.0009999275207519531
494,0.0009999275207519531
495,0.0009999275207519531
496,0.0
497,0.0009999275207519531
498,0.0010001659393310547
499,0.0009999275207519531
500,0.0009999275207519531
501,0.0010001659393310547
502,0.0010001659393310547
503,0.0009999275207519531
504,0.0009999275207519531
505,0.0010004043579101562
506,0.0009999275207519531
507,0.0010001659393310547
508,0.0010001659393310547
509,0.0009999275207519531
510,0.0010001659393310547
511,0.0010001659393310547
512,0.0009996891021728516
513,0.0009999275207519531
514,0.0009999275207519531
515,0.0010001659393310547
516,0.0
517,0.0009999275207519531
518,0.0010001659393310547
519,0.0009999275207519531
520,0.0009999275207519531
521,0.0009999275207519531
522,0.0009999275207519531
523,0.0009999275207519531
524,0.0010001659393310547
525,0.0009999275207519531
526,0.0
527,0.0009999275207519531
528,0.0010004043579101562
529,0.00099945068359375
530,0.0010004043579101562
531,0.0009999275207519531
532,0.0010013580322265625
533,0.0009996891021728516
534,0.0010001659393310547
535,0.0010004043579101562
536,0.0
537,0.0009996891021728516
538,0.0009999275207519531
539,0.0009999275207519531
540,0.0010004043579101562
541,0.0009999275207519531
542,0.0009996891021728516
543,0.0010001659393310547
544,0.0009999275207519531
545,0.0010001659393310547
546,0.0009999275207519531
547,0.0
548,0.0009999275207519531
549,0.0010001659393310547
550,0.0009999275207519531
551,0.0010001659393310547
552,0.0009996891021728516
553,0.0009999275207519531
554,0.0010001659393310547
555,0.0009999275207519531
556,0.0009999275207519531
557,0.0010001659393310547
558,0.0
559,0.0009996891021728516
560,0.0010001659393310547
561,0.0009999275207519531
562,0.0010006427764892578
563,0.00099945068359375
564,0.0010001659393310547
565,0.0009999275207519531
566,0.0009999275207519531
567,0.0
568,0.0
569,0.0009999275207519531
570,0.0010001659393310547
571,0.0010001659393310547
572,0.0009999275207519531
573,0.0009999275207519531
574,0.0009996891021728516
575,0.0010001659393310547
576,0.0009999275207519531
577,0.0009996891021728516
578,0.0010001659393310547
579,0.0
580,0.0010001659393310547
581,0.0009999275207519531
582,0.0010001659393310547
583,0.00099945068359375
584,0.0010008811950683594
585,0.0009996891021728516
586,0.0009999275207519531
587,0.0009999275207519531
588,0.0010004043579101562
589,0.0009996891021728516
590,0.0
591,0.0009996891021728516
592,0.0010004043579101562
593,0.0009999275207519531
594,0.0009999275207519531
595,0.0009999275207519531
596,0.0009999275207519531
597,0.0009999275207519531
598,0.0010001659393310547
599,0.0009999275207519531
600,0.0
601,0.0009996891021728516
602,0.0010001659393310547
603,0.0010006427764892578
604,0.0009999275207519531
605,0.0009999275207519531
606,0.0020012855529785156
607,0.0009999275207519531
608,0.0009999275207519531
609,0.0010001659393310547
610,0.0009999275207519531
611,0.0
612,0.0009999275207519531
613,0.0009999275207519531
614,0.0009999275207519531
615,0.0009999275207519531
616,0.0010001659393310547
617,0.0010001659393310547
618,0.0009996891021728516
619,0.0010001659393310547
620,0.0009999275207519531
621,0.0009999275207519531
622,0.0010001659393310547
623,0.0009999275207519531
624,0.0010001659393310547
625,0.0010001659393310547
626,0.0
627,0.0009999275207519531
628,0.0009999275207519531
629,0.0009999275207519531
630,0.0010001659393310547
631,0.0009999275207519531
632,0.0009999275207519531
633,0.0009999275207519531
634,0.0010001659393310547
635,0.0009999275207519531
636,0.0009999275207519531
637,0.0009999275207519531
638,0.0
639,0.002000570297241211
640,0.00099945068359375
641,0.0009999275207519531
642,0.0010001659393310547
643,0.0010004043579101562
644,0.0009996891021728516
645,0.0011837482452392578
646,0.00081634521484375
647,0.0009996891021728516
648,0.0010001659393310547
649,0.0009999275207519531
650,0.0010001659393310547
651,0.0009999275207519531
652,0.0009999275207519531
653,0.0
654,0.0009999275207519531
655,0.0010001659393310547
656,0.0009999275207519531
657,0.0009999275207519531
658,0.0009999275207519531
659,0.0010001659393310547
660,0.0009999275207519531
661,0.0009999275207519531
662,0.0009999275207519531
663,0.0010004043579101562
664,0.0
665,0.0009996891021728516
666,0.0010001659393310547
667,0.0009999275207519531
668,0.0010001659393310547
669,0.0009999275207519531
670,0.0009999275207519531
671,0.0009999275207519531
672,0.0009999275207519531
673,0.0009999275207519531
674,0.0010001659393310547
675,0.0
676,0.0009999275207519531
677,0.0009999275207519531
678,0.0010001659393310547
679,0.0009999275207519531
680,0.0009999275207519531
681,0.0009999275207519531
682,0.0009999275207519531
683,0.0010004043579101562
684,0.0009999275207519531
685,0.0010001659393310547
686,0.0009996891021728516
687,0.0
688,0.0010001659393310547
689,0.0009999275207519531
690,0.0009999275207519531
691,0.0009999275207519531
692,0.0010001659393310547
693,0.0009999275207519531
694,0.0010001659393310547
695,0.0009999275207519531
696,0.0009999275207519531
697,0.0
698,0.0009999275207519531
699,0.0009999275207519531
700,0.0010001659393310547
701,0.0009999275207519531
702,0.0009999275207519531
703,0.0009999275207519531
704,0.0010004043579101562
705,0.0009999275207519531
706,0.0009999275207519531
707,0.002001523971557617
708,0.00099945068359375
709,0.0009996891021728516
710,0.0009999275207519531
711,0.0010004043579101562
712,0.0009999275207519531
713,0.0009999275207519531
714,0.0010001659393310547
715,0.0009999275207519531
716,0.0009999275207519531
717,0.0009999275207519531
718,0.0009999275207519531
719,0.0009999275207519531
720,0.0009999275207519531
721,0.0010001659393310547
722,0.0009999275207519531
723,0.0010001659393310547
724,0.0009999275207519531
725,0.0009999275207519531
726,0.0009999275207519531
727,0.0009999275207519531
728,0.0009999275207519531
729,0.0010004043579101562
730,0.0009999275207519531
731,0.0009999275207519531
732,0.002000093460083008
733,0.0010001659393310547
734,0.0009999275207519531
735,0.0009999275207519531
736,0.0009999275207519531
737,0.0009999275207519531
738,0.0
739,0.0010001659393310547
740,0.0009996891021728516
741,0.0010001659393310547
742,0.0019998550415039062
743,0.0010001659393310547
744,0.0009996891021728516
745,0.0010001659393310547
746,0.0009999275207519531
747,0.0010001659393310547
748,0.0010001659393310547
749,0.0009999275207519531
750,0.0010001659393310547
751,0.0009999275207519531
752,0.0009999275207519531
753,0.0009999275207519531
754,0.0010001659393310547
755,0.0009996891021728516
756,0.0010001659393310547
757,0.0010001659393310547
758,0.0009999275207519531
759,0.0009996891021728516
760,0.0010001659393310547
761,0.0009999275207519531
762,0.0009999275207519531
763,0.0009999275207519531
764,0.0010001659393310547
765,0.0010004043579101562
766,0.0009999275207519531
767,0.0009999275207519531
768,0.0009999275207519531
769,0.0010001659393310547
770,0.0009999275207519531
771,0.0009999275207519531
772,0.0009999275207519531
773,0.0010001659393310547
774,0.0009999275207519531
775,0.0009999275207519531
776,0.0009999275207519531
777,0.0010001659393310547
778,0.0009999275207519531
779,0.0009999275207519531
780,0.0009999275207519531
781,0.0009999275207519531
782,0.0009999275207519531
783,0.0009999275207519531
784,0.0010004043579101562
785,0.0010001659393310547
786,0.0009996891021728516
787,0.0009999275207519531
788,0.0010001659393310547
789,0.0009999275207519531
790,0.0010001659393310547
791,0.0009996891021728516
792,0.0010001659393310547
793,0.0009999275207519531
794,0.0009999275207519531
795,0.0009999275207519531
796,0.0010001659393310547
797,0.0009999275207519531
798,0.0009999275207519531
799,0.0009999275207519531
800,0.0010001659393310547
801,0.0009999275207519531
802,0.0009999275207519531
803,0.0010001659393310547
804,0.0010001659393310547
805,0.0009999275207519531
806,0.0009999275207519531
807,0.0009999275207519531
808,0.0010008811950683594
809,0.0010001659393310547
810,0.0009999275207519531
811,0.0009999275207519531
812,0.0009999275207519531
813,0.0010001659393310547
814,0.0009996891021728516
815,0.0010004043579101562
816,0.0009999275207519531
817,0.0
818,0.0009999275207519531
819,0.0009996891021728516
820,0.0010001659393310547
821,0.0009970664978027344
822,0.0009999275207519531
823,0.0010001659393310547
824,0.0009999275207519531
825,0.0009999275207519531
826,0.0010001659393310547
827,0.0010001659393310547
828,0.0009999275207519531
829,0.0009999275207519531
830,0.0009999275207519531
831,0.0010001659393310547
832,0.0009999275207519531
833,0.0
834,0.0009999275207519531
835,0.0009999275207519531
836,0.0009999275207519531
837,0.0010001659393310547
838,0.0009999275207519531
839,0.0009999275207519531
840,0.0009999275207519531
841,0.0010001659393310547
842,0.0009999275207519531
843,0.0009999275207519531
844,0.0010001659393310547
845,0.0010001659393310547
846,0.0009999275207519531
847,0.0009999275207519531
848,0.0
849,0.0009999275207519531
850,0.0010001659393310547
851,0.0009999275207519531
852,0.0009999275207519531
853,0.0010001659393310547
854,0.0009999275207519531
855,0.0009999275207519531
856,0.0009999275207519531
857,0.0010001659393310547
858,0.0009999275207519531
859,0.0009999275207519531
860,0.0009999275207519531
861,0.0009999275207519531
862,0.0010001659393310547
863,0.0010006427764892578
864,0.0009992122650146484
865,0.0010004043579101562
866,0.0
867,0.0009996891021728516
868,0.0010001659393310547
869,0.0009999275207519531
870,0.0009999275207519531
871,0.0010001659393310547
872,0.0009999275207519531
873,0.0009999275207519531
874,0.0009999275207519531
875,0.0010001659393310547
876,0.0009999275207519531
877,0.0009999275207519531
878,0.0009999275207519531
879,0.0010001659393310547
880,0.0009999275207519531
881,0.0009999275207519531
882,0.0009999275207519531
883,0.0
884,0.0010001659393310547
885,0.0009999275207519531
886,0.0010001659393310547
887,0.0009999275207519531
888,0.0010001659393310547
889,0.0009996891021728516
890,0.0010001659393310547
891,0.0009999275207519531
892,0.0009999275207519531
893,0.0010001659393310547
894,0.0009999275207519531
895,0.0009999275207519531
896,0.0010001659393310547
897,0.0009999275207519531
898,0.0
899,0.0009999275207519531
900,0.0009999275207519531
901,0.0010001659393310547
902,0.0009999275207519531
903,0.0009999275207519531
904,0.0010004043579101562
905,0.0009999275207519531
906,0.0009996891021728516
907,0.0010001659393310547
908,0.0010001659393310547
909,0.0010008811950683594
910,0.0019998550415039062
911,0.0009999275207519531
912,0.0020008087158203125
913,0.0009992122650146484
914,0.0010004043579101562
915,0.002000093460083008
916,0.0009999275207519531
917,0.0010001659393310547
918,0.0019996166229248047
919,0.0009999275207519531
920,0.0009999275207519531
921,0.0009999275207519531
922,0.0010001659393310547
923,0.0009999275207519531
924,0.0009996891021728516
925,0.0010001659393310547
926,0.0009999275207519531
927,0.0010001659393310547
928,0.0009999275207519531
929,0.0010001659393310547
930,0.0009996891021728516
931,0.0020003318786621094
932,0.0009999275207519531
933,0.0010001659393310547
934,0.0009999275207519531
935,0.0009999275207519531
936,0.0009999275207519531
937,0.0010001659393310547
938,0.0009996891021728516
939,0.0010001659393310547
940,0.0009999275207519531
941,0.0009999275207519531
942,0.0009999275207519531
943,0.0010001659393310547
944,0.0009999275207519531
945,0.0009999275207519531
946,0.0010001659393310547
947,0.0010018348693847656
948,0.0010001659393310547
949,0.00099945068359375
950,0.0010004043579101562
951,0.0010001659393310547
952,0.0009996891021728516
953,0.0009999275207519531
954,0.0009999275207519531
955,0.0010004043579101562
956,0.00099945068359375
957,0.0009999275207519531
958,0.0010001659393310547
959,0.0010004043579101562
960,0.0009999275207519531
961,0.0009999275207519531
962,0.0009999275207519531
963,0.0009999275207519531
964,0.0009999275207519531
965,0.0009996891021728516
966,0.0010004043579101562
967,0.0009999275207519531
968,0.0010004043579101562
969,0.0009996891021728516
970,0.0010001659393310547
971,0.0009996891021728516
972,0.0010001659393310547
973,0.00099945068359375
974,0.0010001659393310547
975,0.0010001659393310547
976,0.0010001659393310547
977,0.0009999275207519531
978,0.0010004043579101562
979,0.0009996891021728516
980,0.0010004043579101562
981,0.0009996891021728516
982,0.0009996891021728516
983,0.0010004043579101562
984,0.0009999275207519531
985,0.0009996891021728516
986,0.0010001659393310547
987,0.0009999275207519531
988,0.0009999275207519531
989,0.0010001659393310547
990,0.0019998550415039062
991,0.0009999275207519531
992,0.0010001659393310547
993,0.0010001659393310547
994,0.0009999275207519531
995,0.0010001659393310547
996,0.0009999275207519531
997,0.0009999275207519531
998,0.0009999275207519531
999,0.0010001659393310547
1000,0.0009970664978027344
1001,0.0010001659393310547
1002,0.0010025501251220703
1003,0.0009999275207519531
1004,0.0010001659393310547
1005,0.0009999275207519531
1006,0.0009999275207519531
1007,0.0010001659393310547
1008,0.0009999275207519531
1009,0.0009999275207519531
1010,0.0020012855529785156
1011,0.0009999275207519531
1012,0.0009999275207519531
1013,0.0009999275207519531
1014,0.0010001659393310547
1015,0.0009999275207519531
1016,0.0
1017,0.0010001659393310547
1018,0.0009999275207519531
1019,0.0009999275207519531
1020,0.0009999275207519531
1021,0.0009999275207519531
1022,0.0010001659393310547
1023,0.0009999275207519531
1024,0.0009999275207519531
1025,0.0010001659393310547
1026,0.0009999275207519531
1027,0.0009999275207519531
1028,0.0009999275207519531
1029,0.0
1030,0.0010001659393310547
1031,0.0010001659393310547
1032,0.0009999275207519531
1033,0.0009999275207519531
1034,0.0009999275207519531
1035,0.0009999275207519531
1036,0.0010001659393310547
1037,0.0009999275207519531
1038,0.0009999275207519531
1039,0.0009999275207519531
1040,0.0010001659393310547
1041,0.0009999275207519531
1042,0.0009999275207519531
1043,0.0
1044,0.0009999275207519531
1045,0.0010001659393310547
1046,0.0009999275207519531
1047,0.0010001659393310547
1048,0.0009996891021728516
1049,0.0010006427764892578
1050,0.0009996891021728516
1051,0.0010001659393310547
1052,0.0009999275207519531
1053,0.0009999275207519531
1054,0.0009999275207519531
1055,0.0
1056,0.0010001659393310547
1057,0.0009996891021728516
1058,0.0010001659393310547
1059,0.0009999275207519531
1060,0.0010001659393310547
1061,0.0009996891021728516
1062,0.0010001659393310547
1063,0.0010001659393310547
1064,0.0009996891021728516
1065,0.0009999275207519531
1066,0.0010001659393310547
1067,0.0009999275207519531
1068,0.0
1069,0.0009999275207519531
1070,0.0009999275207519531
1071,0.0010004043579101562
1072,0.0009999275207519531
1073,0.0010001659393310547
1074,0.0009999275207519531
1075,0.0009999275207519531
1076,0.0009999275207519531
1077,0.0009999275207519531
1078,0.0009999275207519531
1079,0.0010001659393310547
1080,0.0009999275207519531
1081,0.0
1082,0.0009999275207519531
1083,0.0009999275207519531
1084,0.0010001659393310547
1085,0.0009999275207519531
1086,0.0009999275207519531
1087,0.0009999275207519531
1088,0.0010001659393310547
1089,0.0010001659393310547
1090,0.0009999275207519531
1091,0.0009999275207519531
1092,0.0010001659393310547
1093,0.0
1094,0.0009999275207519531
1095,0.0009999275207519531
1096,0.0009999275207519531
1097,0.0009999275207519531
1098,0.0010001659393310547
1099,0.0009999275207519531
1100,0.0010001659393310547
1101,0.0009999275207519531
1102,0.0009999275207519531
1103,0.0009999275207519531
1104,0.0
1105,0.0009999275207519531
1106,0.0010001659393310547
1107,0.0009999275207519531
1108,0.0010001659393310547
1109,0.0009996891021728516
1110,0.0009996891021728516
1111,0.0009996891021728516
1112,0.002000093460083008
1113,0.0010008811950683594
1114,0.0009999275207519531
1115,0.0009992122650146484
1116,0.0010004043579101562
1117,0.0010008811950683594
1118,0.0009961128234863281
1119,0.0010030269622802734
1120,0.0010023117065429688
1121,0.0009975433349609375
1122,0.0010001659393310547
1123,0.0009996891021728516
1124,0.0009999275207519531
1125,0.0010066032409667969
1126,0.0009932518005371094
1127,0.0010027885437011719
1128,0.000997304916381836
1129,0.0010001659393310547
1130,0.0009999275207519531
1131,0.0010001659393310547
1132,0.0010042190551757812
1133,0.0009953975677490234
1134,0.000997781753540039
1135,0.001003265380859375
1136,0.0009992122650146484
1137,0.0009996891021728516
1138,0.001001119613647461
1139,0.0010006427764892578
1140,0.0009984970092773438
1141,0.001001596450805664
1142,0.0009984970092773438
1143,0.0009996891021728516
1144,0.0010056495666503906
1145,0.0009946823120117188
1146,0.0009996891021728516
1147,0.0010001659393310547
1148,0.0010037422180175781
1149,0.0009968280792236328
1150,0.0009992122650146484
1151,0.0010001659393310547
1152,0.0010018348693847656
1153,0.0009984970092773438
1154,0.0009834766387939453
1155,0.0010175704956054688
1156,0.0009989738464355469
1157,0.0010023117065429688
1158,0.000997304916381836
1159,0.0010001659393310547
1160,0.0010001659393310547
1161,0.0009999275207519531
1162,0.0010006427764892578
1163,0.0010025501251220703
1164,0.0009965896606445312
1165,0.0009999275207519531
1166,0.0009999275207519531
1167,0.0009999275207519531
1168,0.0010027885437011719
1169,0.0009975433349609375
1170,0.0010001659393310547
1171,0.00099945068359375
1172,0.0010008811950683594
1173,0.0009996891021728516
1174,0.0009996891021728516
1175,0.001003265380859375
1176,0.0009968280792236328
1177,0.0009999275207519531
1178,0.001001119613647461
1179,0.0009989738464355469
1180,0.0009996891021728516
1181,0.0010006427764892578
1182,0.0009970664978027344
1183,0.0010023117065429688
